flow,batch_idx,cfg,height,image_path_lora,image_path_no,loras,prompt_idx,prompt_text,sampler,scheduler,seed,steps,width
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p29_cfg5_st25_29_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p29_cfg5_st25_29_no_1.png,wordmark:1.0;minimalistic:1.0,29,text SYNTH bold block letters with subtle bevel emboss,dpmpp_2m_sde,karras,100,25,1024
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p19_cfg5_st15_19_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p19_cfg5_st15_19_no_1.png,wordmark:1.0;minimalistic:1.0,19,"text NEXUS overlapping semi‑transparent characters, soft gradient fade",dpmpp_2m_sde,karras,100,15,1024
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg5_st15_4_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg5_st15_4_no_2.png,wordmark:1.0;minimalistic:1.0,4,"text PULSE in lowercase casual cursive, playful, pastel palette",dpmpp_2m_sde,karras,100,15,1024
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg6_st20_4_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg6_st20_4_no_2.png,wordmark:1.0;minimalistic:1.0,4,"text PULSE in lowercase casual cursive, playful, pastel palette",dpmpp_2m_sde,karras,100,20,1024
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p16_cfg6_st20_16_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p16_cfg6_st20_16_no_0.png,wordmark:1.0;minimalistic:1.0,16,"text PRISM geometric modular letterforms, Bauhaus inspiration",dpmpp_2m_sde,karras,100,20,1024
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg6_st25_8_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg6_st25_8_no_3.png,wordmark:1.0;minimalistic:1.0,8,"text VORTEX gradient chrome effect, 80s retro aesthetic",dpmpp_2m_sde,karras,100,25,1024
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p9_cfg5_st25_9_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p9_cfg5_st25_9_no_0.png,wordmark:1.0;minimalistic:1.0,9,"text LUNA condensed slab serif with spur details, western mood",dpmpp_2m_sde,karras,100,25,1024
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg6_st25_4_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg6_st25_4_no_1.png,wordmark:1.0;minimalistic:1.0,4,"text PULSE in lowercase casual cursive, playful, pastel palette",dpmpp_2m_sde,karras,100,25,1024
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p21_cfg4_st20_21_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p21_cfg4_st20_21_no_2.png,wordmark:1.0;minimalistic:1.0,21,"text SPIRE monospaced terminal font, green phosphor on black",dpmpp_2m_sde,karras,100,20,1024
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p5_cfg5_st25_5_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p5_cfg5_st25_5_no_0.png,wordmark:1.0;minimalistic:1.0,5,"text ZEN stacked vertically with tight leading, brutalist style, black on neon green",dpmpp_2m_sde,karras,100,25,1024
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg4_st25_8_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg4_st25_8_no_1.png,wordmark:1.0;minimalistic:1.0,8,"text VORTEX gradient chrome effect, 80s retro aesthetic",dpmpp_2m_sde,karras,100,25,1024
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p1_cfg6_st25_1_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p1_cfg6_st25_1_no_3.png,wordmark:1.0;minimalistic:1.0,1,"text FLUX, bold sans‑serif letters, solid single color",dpmpp_2m_sde,karras,100,25,1024
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p7_cfg5_st20_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p7_cfg5_st20_7_no_2.png,wordmark:1.0;minimalistic:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p18_cfg4_st15_18_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p18_cfg4_st15_18_no_2.png,wordmark:1.0;minimalistic:1.0,18,"text PIXEL digital glitch effect, RGB channel offset",dpmpp_2m_sde,karras,100,15,1024
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st15_11_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st15_11_no_1.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,15,1024
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg4_st15_8_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg4_st15_8_no_3.png,wordmark:1.0;minimalistic:1.0,8,"text VORTEX gradient chrome effect, 80s retro aesthetic",dpmpp_2m_sde,karras,100,15,1024
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg6_st20_4_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg6_st20_4_no_1.png,wordmark:1.0;minimalistic:1.0,4,"text PULSE in lowercase casual cursive, playful, pastel palette",dpmpp_2m_sde,karras,100,20,1024
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p22_cfg4_st20_22_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p22_cfg4_st20_22_no_1.png,wordmark:1.0;minimalistic:1.0,22,"text WAVE vintage serif with ornamental swashes, cream on burgundy",dpmpp_2m_sde,karras,100,20,1024
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p1_cfg6_st20_1_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p1_cfg6_st20_1_no_3.png,wordmark:1.0;minimalistic:1.0,1,"text FLUX, bold sans‑serif letters, solid single color",dpmpp_2m_sde,karras,100,20,1024
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p5_cfg4_st20_5_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p5_cfg4_st20_5_no_3.png,wordmark:1.0;minimalistic:1.0,5,"text ZEN stacked vertically with tight leading, brutalist style, black on neon green",dpmpp_2m_sde,karras,100,20,1024
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_no_2.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg4_st25_4_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg4_st25_4_no_0.png,wordmark:1.0;minimalistic:1.0,4,"text PULSE in lowercase casual cursive, playful, pastel palette",dpmpp_2m_sde,karras,100,25,1024
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p14_cfg5_st20_14_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p14_cfg5_st20_14_no_0.png,wordmark:1.0;minimalistic:1.0,14,"text QUARTZ 3‑D extruded block letters, warm orange lighting",dpmpp_2m_sde,karras,100,20,1024
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg5_st25_8_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg5_st25_8_no_0.png,wordmark:1.0;minimalistic:1.0,8,"text VORTEX gradient chrome effect, 80s retro aesthetic",dpmpp_2m_sde,karras,100,25,1024
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p3_cfg6_st15_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p3_cfg6_st15_3_no_2.png,wordmark:1.0;minimalistic:1.0,3,"text NOVA intertwined into infinity symbol, metallic silver finish, subtle gradient",dpmpp_2m_sde,karras,100,15,1024
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p23_cfg5_st20_23_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p23_cfg5_st20_23_no_0.png,wordmark:1.0;minimalistic:1.0,23,"text FUSION neon tube outline, glowing on deep navy background",dpmpp_2m_sde,karras,100,20,1024
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p13_cfg6_st15_13_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p13_cfg6_st15_13_no_2.png,wordmark:1.0;minimalistic:1.0,13,"text DRIFT comprised of dotted strokes, ultra minimal",dpmpp_2m_sde,karras,100,15,1024
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p13_cfg5_st25_13_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p13_cfg5_st25_13_no_1.png,wordmark:1.0;minimalistic:1.0,13,"text DRIFT comprised of dotted strokes, ultra minimal",dpmpp_2m_sde,karras,100,25,1024
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p17_cfg5_st20_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p17_cfg5_st20_17_no_2.png,wordmark:1.0;minimalistic:1.0,17,"text ORBIT elegant script calligraphy, embossed gold foil",dpmpp_2m_sde,karras,100,20,1024
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p10_cfg5_st25_10_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p10_cfg5_st25_10_no_3.png,wordmark:1.0;minimalistic:1.0,10,"text APEX hand‑drawn brush stroke lettering, organic texture",dpmpp_2m_sde,karras,100,25,1024
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p18_cfg4_st15_18_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p18_cfg4_st15_18_no_1.png,wordmark:1.0;minimalistic:1.0,18,"text PIXEL digital glitch effect, RGB channel offset",dpmpp_2m_sde,karras,100,15,1024
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p16_cfg6_st25_16_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p16_cfg6_st25_16_no_1.png,wordmark:1.0;minimalistic:1.0,16,"text PRISM geometric modular letterforms, Bauhaus inspiration",dpmpp_2m_sde,karras,100,25,1024
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p9_cfg5_st20_9_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p9_cfg5_st20_9_no_0.png,wordmark:1.0;minimalistic:1.0,9,"text LUNA condensed slab serif with spur details, western mood",dpmpp_2m_sde,karras,100,20,1024
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg5_st20_4_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p4_cfg5_st20_4_no_2.png,wordmark:1.0;minimalistic:1.0,4,"text PULSE in lowercase casual cursive, playful, pastel palette",dpmpp_2m_sde,karras,100,20,1024
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_no_1.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,15,1024
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p1_cfg4_st15_1_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p1_cfg4_st15_1_no_0.png,wordmark:1.0;minimalistic:1.0,1,"text FLUX, bold sans‑serif letters, solid single color",dpmpp_2m_sde,karras,100,15,1024
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_no_2.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p16_cfg5_st20_16_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p16_cfg5_st20_16_no_3.png,wordmark:1.0;minimalistic:1.0,16,"text PRISM geometric modular letterforms, Bauhaus inspiration",dpmpp_2m_sde,karras,100,20,1024
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p10_cfg6_st20_10_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p10_cfg6_st20_10_no_3.png,wordmark:1.0;minimalistic:1.0,10,"text APEX hand‑drawn brush stroke lettering, organic texture",dpmpp_2m_sde,karras,100,20,1024
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg6_st15_8_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg6_st15_8_no_1.png,wordmark:1.0;minimalistic:1.0,8,"text VORTEX gradient chrome effect, 80s retro aesthetic",dpmpp_2m_sde,karras,100,15,1024
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p22_cfg6_st20_22_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p22_cfg6_st20_22_no_3.png,wordmark:1.0;minimalistic:1.0,22,"text WAVE vintage serif with ornamental swashes, cream on burgundy",dpmpp_2m_sde,karras,100,20,1024
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p18_cfg4_st20_18_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p18_cfg4_st20_18_no_3.png,wordmark:1.0;minimalistic:1.0,18,"text PIXEL digital glitch effect, RGB channel offset",dpmpp_2m_sde,karras,100,20,1024
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p6_cfg6_st15_6_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p6_cfg6_st15_6_no_2.png,wordmark:1.0;minimalistic:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,15,1024
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p9_cfg5_st25_9_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p9_cfg5_st25_9_no_2.png,wordmark:1.0;minimalistic:1.0,9,"text LUNA condensed slab serif with spur details, western mood",dpmpp_2m_sde,karras,100,25,1024
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p24_cfg4_st15_24_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p24_cfg4_st15_24_no_3.png,wordmark:1.0;minimalistic:1.0,24,"text GRAVITY folded ribbon lettering, subtle cyan shading",dpmpp_2m_sde,karras,100,15,1024
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p3_cfg4_st20_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p3_cfg4_st20_3_no_1.png,wordmark:1.0;minimalistic:1.0,3,"text NOVA intertwined into infinity symbol, metallic silver finish, subtle gradient",dpmpp_2m_sde,karras,100,20,1024
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p1_cfg5_st15_1_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p1_cfg5_st15_1_no_0.png,wordmark:1.0;minimalistic:1.0,1,"text FLUX, bold sans‑serif letters, solid single color",dpmpp_2m_sde,karras,100,15,1024
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg5_st20_8_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p8_cfg5_st20_8_no_2.png,wordmark:1.0;minimalistic:1.0,8,"text VORTEX gradient chrome effect, 80s retro aesthetic",dpmpp_2m_sde,karras,100,20,1024
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p30_cfg4_st25_30_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p30_cfg4_st25_30_no_1.png,wordmark:1.0;minimalistic:1.0,30,"text GLIDE casual handwritten marker style, sky‑blue ink",dpmpp_2m_sde,karras,100,25,1024
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p24_cfg5_st20_24_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p24_cfg5_st20_24_no_1.png,wordmark:1.0;minimalistic:1.0,24,"text GRAVITY folded ribbon lettering, subtle cyan shading",dpmpp_2m_sde,karras,100,20,1024
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p14_cfg4_st25_14_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p14_cfg4_st25_14_no_2.png,wordmark:1.0;minimalistic:1.0,14,"text QUARTZ 3‑D extruded block letters, warm orange lighting",dpmpp_2m_sde,karras,100,25,1024
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p23_cfg4_st20_23_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p23_cfg4_st20_23_no_1.png,wordmark:1.0;minimalistic:1.0,23,"text FUSION neon tube outline, glowing on deep navy background",dpmpp_2m_sde,karras,100,20,1024
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p13_cfg4_st15_13_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p13_cfg4_st15_13_no_0.png,wordmark:1.0;minimalistic:1.0,13,"text DRIFT comprised of dotted strokes, ultra minimal",dpmpp_2m_sde,karras,100,15,1024
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p3_cfg5_st20_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p3_cfg5_st20_3_no_3.png,wordmark:1.0;minimalistic:1.0,3,"text NOVA intertwined into infinity symbol, metallic silver finish, subtle gradient",dpmpp_2m_sde,karras,100,20,1024
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p19_cfg6_st15_19_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p19_cfg6_st15_19_no_2.png,wordmark:1.0;minimalistic:1.0,19,"text NEXUS overlapping semi‑transparent characters, soft gradient fade",dpmpp_2m_sde,karras,100,15,1024
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p14_cfg5_st20_14_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p14_cfg5_st20_14_no_2.png,wordmark:1.0;minimalistic:1.0,14,"text QUARTZ 3‑D extruded block letters, warm orange lighting",dpmpp_2m_sde,karras,100,20,1024
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p17_cfg4_st20_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p17_cfg4_st20_17_no_2.png,wordmark:1.0;minimalistic:1.0,17,"text ORBIT elegant script calligraphy, embossed gold foil",dpmpp_2m_sde,karras,100,20,1024
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p21_cfg4_st20_21_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p21_cfg4_st20_21_no_0.png,wordmark:1.0;minimalistic:1.0,21,"text SPIRE monospaced terminal font, green phosphor on black",dpmpp_2m_sde,karras,100,20,1024
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p5_cfg4_st15_5_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p5_cfg4_st15_5_no_0.png,wordmark:1.0;minimalistic:1.0,5,"text ZEN stacked vertically with tight leading, brutalist style, black on neon green",dpmpp_2m_sde,karras,100,15,1024
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p14_cfg4_st20_14_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p14_cfg4_st20_14_no_2.png,wordmark:1.0;minimalistic:1.0,14,"text QUARTZ 3‑D extruded block letters, warm orange lighting",dpmpp_2m_sde,karras,100,20,1024
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p15_cfg4_st15_15_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p15_cfg4_st15_15_no_3.png,wordmark:1.0;minimalistic:1.0,15,"text VECTOR only outlined letters, transparent interior fill",dpmpp_2m_sde,karras,100,15,1024
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p7_cfg5_st25_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p7_cfg5_st25_7_no_0.png,wordmark:1.0;minimalistic:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p16_cfg6_st15_16_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p16_cfg6_st15_16_no_1.png,wordmark:1.0;minimalistic:1.0,16,"text PRISM geometric modular letterforms, Bauhaus inspiration",dpmpp_2m_sde,karras,100,15,1024
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p15_cfg4_st25_15_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p15_cfg4_st25_15_no_0.png,wordmark:1.0;minimalistic:1.0,15,"text VECTOR only outlined letters, transparent interior fill",dpmpp_2m_sde,karras,100,25,1024
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p19_cfg4_st20_19_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p19_cfg4_st20_19_no_0.png,wordmark:1.0;minimalistic:1.0,19,"text NEXUS overlapping semi‑transparent characters, soft gradient fade",dpmpp_2m_sde,karras,100,20,1024
