flow,batch_idx,cfg,height,image_path_lora,image_path_no,loras,prompt_idx,prompt_text,sampler,scheduler,seed,steps,width,expected_text,clip_similarity_no,clip_similarity_lora,clip_delta,ocr_text_no,ocr_text_lora,ocr_score_no,ocr_score_lora,ocr_delta,ocr_missing_no,ocr_missing_lora
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st15_6_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st15_6_no_1.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,15,1024,TERRA,0.6415,0.6392,-0.0023,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st15_6_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st15_6_no_2.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,15,1024,TERRA,0.6171,0.6653,0.0482,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st15_6_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st15_6_no_3.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,15,1024,TERRA,0.6490,0.6511,0.0021,,TIRRRA,,0.6000,,1,0
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st20_6_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st20_6_no_0.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,20,1024,TERRA,0.6226,0.6462,0.0237,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st20_6_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st20_6_no_1.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,20,1024,TERRA,0.6443,0.6641,0.0198,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st20_6_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st20_6_no_2.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,20,1024,TERRA,0.6518,0.6649,0.0131,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st20_6_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st20_6_no_3.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,20,1024,TERRA,0.6526,0.6451,-0.0075,,TERRA,,1.0000,,1,0
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st25_6_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st25_6_no_0.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,25,1024,TERRA,0.6355,0.6405,0.0049,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st25_6_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st25_6_no_1.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,25,1024,TERRA,0.6488,0.6660,0.0172,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st25_6_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st25_6_no_2.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,25,1024,TERRA,0.6653,0.6547,-0.0106,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st25_6_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg5_st25_6_no_3.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,25,1024,TERRA,0.6533,0.6436,-0.0097,,~ BERRA,,0.6000,,1,0
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st15_6_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st15_6_no_0.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,15,1024,TERRA,0.6201,0.6543,0.0342,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st15_6_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st15_6_no_1.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,15,1024,TERRA,0.6504,0.6393,-0.0111,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st15_6_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st15_6_no_2.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,15,1024,TERRA,0.6528,0.6631,0.0103,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st15_6_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st15_6_no_3.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,15,1024,TERRA,0.6812,0.6488,-0.0324,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st20_6_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st20_6_no_0.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,20,1024,TERRA,0.6413,0.6540,0.0127,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st20_6_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st20_6_no_1.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,20,1024,TERRA,0.6407,0.6601,0.0193,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st20_6_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st20_6_no_2.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,20,1024,TERRA,0.6525,0.6535,0.0010,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st20_6_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st20_6_no_3.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,20,1024,TERRA,0.6406,0.6551,0.0146,,T=RRA,,0.8000,,1,0
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st25_6_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st25_6_no_0.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,25,1024,TERRA,0.6309,0.6517,0.0208,,TERRRCA,,0.6000,,1,0
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st25_6_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st25_6_no_1.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,25,1024,TERRA,0.6367,0.6642,0.0275,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st25_6_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st25_6_no_2.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,25,1024,TERRA,0.6471,0.6593,0.0123,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st25_6_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p6_cfg6_st25_6_no_3.png,wordmark:1.0;cartoon:1.0,6,"text TERRA extended horizontal bar across letters, futuristic tech vibe",dpmpp_2m_sde,karras,100,25,1024,TERRA,0.6796,0.6562,-0.0234,,TERRA,,1.0000,,1,0
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st15_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st15_7_no_0.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6439,0.6738,0.0299,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st15_7_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st15_7_no_1.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6368,0.6780,0.0412,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st15_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st15_7_no_2.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6146,0.6794,0.0648,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st15_7_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st15_7_no_3.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6423,0.6621,0.0198,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st20_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st20_7_no_0.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6161,0.6813,0.0652,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st20_7_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st20_7_no_1.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6427,0.6701,0.0274,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st20_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st20_7_no_2.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6145,0.6649,0.0503,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st20_7_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st20_7_no_3.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6462,0.6776,0.0313,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st25_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st25_7_no_0.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6171,0.6765,0.0594,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st25_7_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st25_7_no_1.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6453,0.6784,0.0331,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st25_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st25_7_no_2.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6110,0.6754,0.0644,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st25_7_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg4_st25_7_no_3.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6248,0.6852,0.0603,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st15_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st15_7_no_0.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6633,0.6301,-0.0332,,"EC'HO
Wiis",,-0.2500,,1,0
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st15_7_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st15_7_no_1.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6370,0.6863,0.0494,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st15_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st15_7_no_2.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6222,0.6684,0.0462,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st15_7_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st15_7_no_3.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6363,0.6659,0.0296,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st20_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st20_7_no_0.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6312,0.6703,0.0390,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st20_7_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st20_7_no_1.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6633,0.6517,-0.0115,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st20_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st20_7_no_2.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6231,0.6722,0.0491,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st20_7_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st20_7_no_3.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6713,0.6771,0.0057,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st25_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st25_7_no_0.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6540,0.6592,0.0052,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st25_7_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st25_7_no_1.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6588,0.6736,0.0148,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st25_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st25_7_no_2.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6519,0.6697,0.0179,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st25_7_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg5_st25_7_no_3.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6169,0.6691,0.0522,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st15_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st15_7_no_0.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6391,0.6475,0.0084,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st15_7_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st15_7_no_1.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6710,0.6466,-0.0244,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st15_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st15_7_no_2.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6231,0.6779,0.0548,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st15_7_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st15_7_no_3.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,15,1024,ECHO,0.6360,0.6825,0.0465,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st20_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st20_7_no_0.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6291,0.6492,0.0202,,a,,0.0000,,1,0
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st20_7_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st20_7_no_1.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6597,0.6411,-0.0186,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st20_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st20_7_no_2.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6229,0.6471,0.0242,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st20_7_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st20_7_no_3.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,20,1024,ECHO,0.6791,0.6948,0.0156,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st25_7_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st25_7_no_0.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6336,0.6461,0.0125,,"TEXTT
(BE",,-0.7500,,1,0
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st25_7_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st25_7_no_1.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6450,0.6483,0.0033,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st25_7_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st25_7_no_2.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6391,0.6813,0.0421,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st25_7_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic3/singles/p7_cfg6_st25_7_no_3.png,wordmark:1.0;cartoon:1.0,7,"text ECHO cut‑out negative space inside circular badge, monochrome",dpmpp_2m_sde,karras,100,25,1024,ECHO,0.6399,0.6733,0.0334,,,,,,1,1
